"OutcomeType","gender","hasName","ageWeeks","isDog","isMix","month","weekday","hourOfDay","isFixed","newBreed","newColor"
NA,"Male","1",676,"1","0",9,"Saturday",18,"1","Other","Brown/Black"
NA,"Male","1",16,"0","1",1,"Tuesday",18,"1","Domestic Shorthair Mix","Orange Tabby"
NA,"Female","1",104,"0","1",3,"Wednesday",15,"1","Domestic Shorthair Mix","Black/White"
NA,"Female","1",28,"1","1",2,"Saturday",21,"1","Labrador Retriever Mix","Black/White"
NA,"Male","1",0.43,"0","1",7,"Friday",13,"0","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Male","1",208,"0","1",2,"Thursday",12,"1","Domestic Medium Hair Mix","Orange Tabby"
NA,"Female","0",8,"0","1",8,"Friday",15,"1","Domestic Shorthair Mix","Tortie"
NA,"Female","0",16,"0","1",3,"Thursday",16,"0","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Female","1",208,"1","1",4,"Friday",14,"1","Labrador Retriever Mix","Black"
NA,"Unknown","1",2,"0","1",8,"Sunday",16,"0","Domestic Shorthair Mix","White/Black"
NA,"Female","1",208,"1","1",6,"Sunday",17,"1","Miniature Schnauzer Mix","Other"
NA,"Female","1",312,"1","0",9,"Monday",18,"1","Other","Brown"
NA,"Male","0",40,"1","1",8,"Wednesday",17,"1","German Shepherd Mix","Black"
NA,"Female","0",3,"0","1",9,"Thursday",18,"0","Domestic Shorthair Mix","Torbie"
NA,"Male","1",104,"1","1",11,"Friday",18,"1","Other","Tan/White"
NA,"Male","1",104,"0","1",3,"Monday",16,"1","Domestic Shorthair Mix","Other"
NA,"Unknown","0",3,"0","1",6,"Tuesday",17,"0","Domestic Shorthair Mix","Calico"
NA,"Unknown","0",3,"0","1",6,"Monday",14,"0","Domestic Longhair Mix","Brown Tabby"
NA,"Male","1",4,"0","0",6,"Thursday",15,"1","Other","Black"
NA,"Female","1",12,"0","1",11,"Wednesday",16,"1","Domestic Shorthair Mix","Blue Tabby"
NA,"Female","1",12,"0","1",10,"Monday",17,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","1",8,"1","0",12,"Tuesday",11,"1","Other","Tricolor"
NA,"Male","1",156,"1","0",3,"Thursday",16,"1","Other","White/Brown"
NA,"Male","1",24,"1","1",6,"Monday",17,"1","Australian Kelpie Mix","Other"
NA,"Female","1",104,"1","0",8,"Saturday",12,"0","Other","White"
NA,"Female","1",624,"1","1",9,"Monday",13,"1","Australian Shepherd Mix","Tricolor"
NA,"Female","0",24,"0","1",11,"Thursday",9,"0","Domestic Shorthair Mix","Tortie"
NA,"Male","1",8,"0","1",8,"Monday",18,"1","Domestic Shorthair Mix","Black/White"
NA,"Male","0",8,"1","1",1,"Thursday",12,"1","Labrador Retriever Mix","Black/Tan"
NA,"Male","0",12,"1","1",6,"Monday",14,"0","Chihuahua Shorthair Mix","White/Brown"
NA,"Male","1",8,"0","1",10,"Thursday",16,"1","Domestic Shorthair Mix","Black"
NA,"Male","0",312,"0","1",3,"Monday",12,"0","Domestic Medium Hair Mix","Orange Tabby/White"
NA,"Male","1",52,"1","0",10,"Friday",11,"1","Other","Other"
NA,"Male","0",24,"1","1",11,"Monday",18,"0","Beagle Mix","Tan/White"
NA,"Female","1",104,"1","1",1,"Thursday",17,"1","Pit Bull Mix","Tan/White"
NA,"Female","0",104,"0","1",12,"Friday",19,"1","Domestic Shorthair Mix","White/Black"
NA,"Male","1",16,"0","1",10,"Thursday",16,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","0",260,"1","1",2,"Thursday",12,"0","Chihuahua Shorthair Mix","Chocolate/White"
NA,"Male","1",40,"1","1",4,"Saturday",17,"1","Catahoula Mix","Other"
NA,"Male","1",52,"0","1",1,"Sunday",16,"1","Domestic Shorthair Mix","Orange Tabby"
NA,"Male","1",104,"1","0",5,"Friday",16,"1","Other","Tricolor"
NA,"Male","1",312,"1","1",11,"Sunday",14,"1","Other","Other"
NA,"Male","1",4,"0","1",10,"Tuesday",15,"0","Domestic Shorthair Mix","White/Black"
NA,"Male","1",624,"1","0",12,"Thursday",15,"1","Other","Black/White"
NA,"Male","1",104,"1","0",4,"Tuesday",10,"1","Other","White/Black"
NA,"Female","1",24,"1","0",5,"Friday",17,"1","Other","Black/Tan"
NA,"Unknown","0",3,"0","1",5,"Saturday",15,"0","Domestic Shorthair Mix","Blue/White"
NA,"Male","1",312,"1","1",5,"Thursday",18,"1","Other","Brown"
NA,"Female","1",8,"0","1",6,"Saturday",0,"1","Domestic Shorthair Mix","Calico"
NA,"Male","1",52,"1","1",9,"Sunday",12,"1","Chihuahua Shorthair Mix","Tan/White"
NA,"Male","0",4,"0","1",6,"Tuesday",9,"0","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Male","0",28,"1","1",4,"Tuesday",12,"1","Pit Bull Mix","Blue"
NA,"Male","0",16,"1","1",5,"Saturday",12,"1","German Shepherd Mix","Brown"
NA,"Female","1",8,"0","1",7,"Thursday",13,"0","Domestic Shorthair Mix","Other"
NA,"Male","0",16,"1","1",11,"Saturday",15,"1","Other","Brown Brindle/White"
NA,"Female","1",4,"0","1",7,"Tuesday",14,"1","Domestic Shorthair Mix","Calico"
NA,"Male","1",52,"1","1",11,"Tuesday",15,"0","Shih Tzu Mix","Other"
NA,"Female","1",468,"1","1",5,"Friday",13,"1","Labrador Retriever Mix","Red"
NA,"Male","1",4,"0","0",10,"Monday",11,"1","Domestic Shorthair","Black/White"
NA,"Female","1",52,"0","1",3,"Friday",15,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","0",780,"0","1",9,"Saturday",9,"0","Domestic Shorthair Mix","Other"
NA,"Female","0",32,"1","0",8,"Wednesday",16,"1","Other","Brown Brindle/White"
NA,"Female","0",624,"1","1",12,"Wednesday",19,"0","Yorkshire Terrier Mix","Other"
NA,"Male","0",104,"0","1",2,"Friday",9,"0","Domestic Medium Hair Mix","Brown Tabby/White"
NA,"Female","0",52,"1","0",11,"Saturday",16,"1","Other","Other"
NA,"Female","1",52,"1","1",12,"Friday",12,"1","Pit Bull Mix","Brown/White"
NA,"Male","0",52,"1","0",3,"Monday",18,"1","Other","Black/Tan"
NA,"Female","1",8,"0","1",7,"Sunday",19,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","1",468,"1","1",2,"Wednesday",14,"1","Labrador Retriever Mix","Red"
NA,"Unknown","0",4,"0","1",9,"Friday",14,"0","Domestic Shorthair Mix","Orange Tabby"
NA,"Female","1",364,"1","1",6,"Thursday",17,"1","Chihuahua Shorthair Mix","Brown"
NA,"Male","1",52,"1","1",12,"Thursday",14,"1","Pit Bull Mix","White/Black"
NA,"Female","1",52,"1","1",6,"Saturday",18,"1","Other","Brown Brindle"
NA,"Female","1",52,"1","1",10,"Tuesday",13,"1","Other","Other"
NA,"Female","1",12,"0","1",7,"Tuesday",13,"0","Domestic Shorthair Mix","Black/White"
NA,"Male","0",8,"0","1",12,"Monday",16,"1","Domestic Longhair Mix","Blue/White"
NA,"Female","0",4,"0","0",4,"Friday",16,"0","Other","Blue Tabby"
NA,"Male","0",4,"0","1",6,"Saturday",12,"0","Domestic Longhair Mix","Black"
NA,"Female","0",104,"0","1",3,"Thursday",16,"0","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Female","1",416,"1","1",9,"Saturday",12,"1","Chihuahua Shorthair Mix","Other"
NA,"Male","1",364,"1","0",4,"Friday",11,"1","Other","Brown Brindle"
NA,"Male","0",1,"0","1",9,"Monday",17,"0","Domestic Shorthair Mix","Orange Tabby"
NA,"Male","1",28,"1","0",7,"Sunday",17,"1","Other","Other"
NA,"Female","1",12,"0","1",10,"Friday",17,"1","Domestic Shorthair Mix","Torbie"
NA,"Male","1",8,"0","1",6,"Monday",17,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","1",676,"1","1",10,"Thursday",17,"0","Labrador Retriever Mix","Black"
NA,"Unknown","0",2,"0","1",9,"Saturday",15,"0","Domestic Shorthair Mix","Black"
NA,"Female","1",8,"0","1",11,"Thursday",17,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","0",4,"1","1",7,"Wednesday",16,"0","Miniature Poodle Mix","Black/White"
NA,"Male","1",104,"1","0",4,"Thursday",11,"1","Other","Brown/White"
NA,"Male","1",572,"1","0",5,"Wednesday",17,"1","Other","Black/Tan"
NA,"Male","1",52,"1","1",5,"Thursday",16,"0","Pit Bull Mix","Other"
NA,"Female","1",8,"0","1",12,"Sunday",12,"0","Domestic Shorthair Mix","Blue"
NA,"Female","1",32,"1","1",4,"Tuesday",17,"1","Labrador Retriever Mix","White"
NA,"Male","1",8,"1","0",3,"Tuesday",8,"1","Other","White"
NA,"Female","0",8,"0","1",7,"Sunday",13,"1","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Male","1",36,"1","1",2,"Sunday",14,"1","Other","Brown/White"
NA,"Female","1",52,"1","1",4,"Monday",18,"1","Chihuahua Shorthair Mix","Black"
NA,"Male","0",4,"0","1",8,"Friday",11,"0","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","0",32,"0","1",12,"Friday",19,"1","Domestic Shorthair Mix","Black"
NA,"Male","1",156,"1","1",5,"Thursday",16,"1","Other","Brown/Black"
NA,"Male","1",24,"0","1",12,"Thursday",13,"1","Domestic Medium Hair Mix","Black"
NA,"Female","1",624,"1","1",2,"Friday",11,"1","Other","Red"
NA,"Female","1",12,"1","1",8,"Sunday",17,"1","Chihuahua Shorthair Mix","Brown/White"
NA,"Unknown","0",0.43,"0","1",3,"Thursday",12,"0","Domestic Shorthair Mix","Other"
NA,"Female","1",52,"1","1",2,"Saturday",17,"0","Other","Black/White"
NA,"Male","1",8,"0","1",7,"Tuesday",11,"1","Domestic Shorthair Mix","Black/White"
NA,"Male","1",52,"1","0",5,"Tuesday",16,"1","Other","Black/White"
NA,"Male","1",8,"0","1",6,"Tuesday",17,"1","Domestic Longhair Mix","Orange Tabby"
NA,"Female","1",416,"1","1",1,"Wednesday",14,"1","German Shepherd Mix","Other"
NA,"Female","1",8,"0","1",7,"Saturday",20,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","1",156,"1","1",12,"Sunday",18,"1","Other","Black/White"
NA,"Male","1",104,"1","1",10,"Tuesday",13,"1","Other","Black/Brown"
NA,"Female","1",16,"0","1",9,"Friday",17,"1","Domestic Shorthair Mix","Black/White"
NA,"Female","0",52,"1","1",11,"Wednesday",17,"1","Australian Kelpie Mix","Black/Tan"
NA,"Female","1",8,"1","1",2,"Tuesday",19,"1","Chihuahua Shorthair Mix","Other"
NA,"Female","0",0.57,"0","1",7,"Tuesday",14,"0","Domestic Shorthair Mix","Blue Tabby"
NA,"Female","0",0.86,"0","1",8,"Tuesday",8,"0","Domestic Shorthair Mix","Other"
NA,"Male","1",12,"0","1",6,"Tuesday",8,"1","Domestic Medium Hair Mix","Orange Tabby/White"
NA,"Female","0",104,"1","1",1,"Tuesday",15,"1","Other","White/Brown"
NA,"Female","0",4,"1","1",3,"Monday",10,"0","Chihuahua Shorthair Mix","White/Black"
NA,"Male","0",12,"0","1",11,"Monday",18,"1","Domestic Medium Hair Mix","Brown Tabby"
NA,"Female","0",52,"0","1",2,"Sunday",18,"0","Domestic Shorthair Mix","Tortie"
NA,"Female","1",12,"1","1",8,"Monday",11,"0","German Shepherd Mix","Black/Tan"
NA,"Male","0",2,"0","1",10,"Tuesday",18,"0","Domestic Shorthair Mix","Orange Tabby"
NA,"Female","0",28,"1","1",2,"Friday",14,"1","Dachshund Mix","Black/Tan"
NA,"Female","1",208,"1","1",6,"Wednesday",12,"1","Other","Black"
NA,"Male","1",52,"1","1",3,"Sunday",11,"1","Border Collie Mix","Black/White"
NA,"Female","1",364,"1","0",10,"Thursday",18,"1","Other","Other"
NA,"Female","0",4,"0","1",4,"Monday",10,"0","Domestic Shorthair Mix","Black/White"
NA,"Female","0",52,"0","1",7,"Sunday",9,"0","Domestic Shorthair Mix","Tortie"
NA,"Female","1",24,"0","1",9,"Friday",13,"1","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Female","1",104,"1","1",12,"Wednesday",12,"1","German Shepherd Mix","Brown/Black"
NA,"Female","0",52,"0","1",10,"Wednesday",9,"0","Domestic Shorthair Mix","Black"
NA,"Female","1",24,"0","1",11,"Tuesday",13,"1","Siamese Mix","Other"
NA,"Male","1",104,"0","1",6,"Monday",9,"0","Domestic Shorthair Mix","Black"
NA,"Female","1",40,"1","1",3,"Thursday",16,"1","Other","Red"
NA,"Female","0",16,"1","0",4,"Monday",18,"1","Other","Tan/White"
NA,"Male","1",208,"1","0",3,"Wednesday",18,"1","Other","Black/White"
NA,"Female","1",104,"1","1",1,"Monday",18,"1","Siberian Husky Mix","Red/White"
NA,"Male","1",52,"1","1",12,"Saturday",16,"1","Pit Bull Mix","Brown/White"
NA,"Female","1",260,"0","1",3,"Saturday",13,"1","Domestic Shorthair Mix","Torbie"
NA,"Female","1",4,"0","1",11,"Friday",16,"0","Domestic Longhair Mix","Other"
NA,"Male","1",8,"0","1",11,"Sunday",18,"0","Domestic Shorthair Mix","Other"
NA,"Female","1",4,"1","1",1,"Wednesday",12,"0","Chihuahua Shorthair Mix","Black/Tan"
NA,"Male","0",3,"0","1",5,"Sunday",16,"0","Domestic Shorthair Mix","Black"
NA,"Female","1",728,"0","1",12,"Tuesday",14,"1","Domestic Medium Hair Mix","Brown Tabby/White"
NA,"Male","1",52,"1","1",1,"Thursday",18,"1","Labrador Retriever Mix","Other"
NA,"Male","0",104,"0","1",9,"Saturday",9,"0","Domestic Shorthair Mix","Blue/White"
NA,"Male","1",104,"1","1",12,"Sunday",17,"1","Pit Bull Mix","Brown/White"
NA,"Female","1",104,"1","1",4,"Friday",19,"1","Miniature Schnauzer Mix","Other"
NA,"Female","0",12,"1","0",3,"Monday",19,"1","Other","Other"
NA,"Female","1",104,"1","1",4,"Monday",15,"0","Pit Bull Mix","Brown Brindle"
NA,"Female","1",32,"0","1",11,"Sunday",14,"1","Domestic Shorthair Mix","Black"
NA,"Unknown","0",2,"0","1",7,"Tuesday",12,"0","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Female","1",52,"1","0",3,"Sunday",17,"1","Other","Tricolor"
NA,"Male","1",260,"1","1",11,"Wednesday",11,"1","Chihuahua Shorthair Mix","White/Tan"
NA,"Male","0",3,"0","1",5,"Sunday",19,"0","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Male","1",52,"1","1",10,"Wednesday",17,"0","Other","Black/White"
NA,"Male","1",104,"1","0",1,"Monday",18,"1","Other","White/Brown"
NA,"Female","1",52,"1","0",8,"Monday",17,"1","Other","Tan"
NA,"Male","0",52,"1","1",2,"Thursday",12,"0","Pit Bull Mix","Blue/White"
NA,"Female","1",416,"0","1",2,"Wednesday",18,"1","Siamese Mix","Other"
NA,"Female","1",104,"0","1",7,"Sunday",15,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","0",104,"1","0",5,"Friday",11,"1","Other","Tricolor"
NA,"Female","0",20,"0","1",4,"Thursday",9,"0","Domestic Medium Hair Mix","Brown Tabby"
NA,"Male","0",624,"1","1",10,"Monday",11,"0","Other","Black"
NA,"Male","0",8,"1","0",6,"Thursday",10,"1","Other","Other"
NA,"Female","1",104,"1","1",10,"Wednesday",17,"1","Pit Bull Mix","Brown/White"
NA,"Male","1",52,"1","1",9,"Monday",18,"1","Chihuahua Shorthair Mix","Brown/White"
NA,"Female","1",36,"0","1",12,"Saturday",18,"1","Domestic Shorthair Mix","Blue Tabby/White"
NA,"Female","0",104,"0","1",1,"Friday",9,"0","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","1",156,"1","1",3,"Sunday",16,"1","American Bulldog Mix","White/Black"
NA,"Female","0",24,"0","1",6,"Saturday",9,"0","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","1",4,"0","1",7,"Monday",18,"1","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Male","1",104,"1","1",12,"Wednesday",11,"0","Pit Bull Mix","Black/White"
NA,"Male","1",32,"1","1",12,"Thursday",19,"0","Australian Cattle Dog Mix","Other"
NA,"Male","1",416,"1","1",2,"Thursday",17,"1","Miniature Poodle Mix","White"
NA,"Male","0",4,"1","1",1,"Saturday",12,"0","Chihuahua Shorthair Mix","Black/Tan"
NA,"Female","0",156,"1","1",1,"Sunday",17,"1","Other","Brown"
NA,"Male","1",208,"1","1",5,"Thursday",15,"0","Pit Bull Mix","Brown"
NA,"Male","1",4,"1","1",1,"Friday",17,"1","Labrador Retriever Mix","Tan"
NA,"Male","1",52,"1","1",1,"Sunday",15,"1","Labrador Retriever Mix","Other"
NA,"Female","1",4,"0","1",6,"Friday",14,"0","Domestic Medium Hair Mix","Brown Tabby/White"
NA,"Male","0",0.43,"0","1",6,"Tuesday",11,"0","Domestic Shorthair Mix","Black"
NA,"Unknown","0",52,"0","1",5,"Friday",9,"0","Domestic Shorthair Mix","Orange Tabby"
NA,"Female","1",104,"1","1",1,"Monday",14,"0","Rottweiler Mix","Black"
NA,"Male","1",156,"1","1",6,"Wednesday",17,"1","Beagle Mix","Brown"
NA,"Female","1",104,"1","0",8,"Wednesday",18,"1","Other","Other"
NA,"Female","1",12,"1","1",3,"Friday",12,"0","Beagle Mix","Red"
NA,"Female","0",104,"1","1",12,"Monday",12,"1","Labrador Retriever Mix","White"
NA,"Male","1",44,"0","1",7,"Tuesday",13,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","1",52,"1","0",10,"Monday",15,"1","Other","Black/Tan"
NA,"Male","1",20,"0","1",1,"Friday",16,"1","Domestic Shorthair Mix","Black"
NA,"Female","1",416,"1","1",10,"Friday",12,"1","Pit Bull Mix","Black/White"
NA,"Female","0",12,"0","1",9,"Tuesday",9,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","1",260,"1","1",12,"Thursday",18,"1","Other","White"
NA,"Male","0",52,"0","1",3,"Monday",18,"1","Domestic Shorthair Mix","Black/White"
NA,"Female","1",12,"0","1",10,"Saturday",7,"1","Domestic Longhair Mix","Black/White"
NA,"Female","1",156,"1","1",2,"Sunday",11,"1","Yorkshire Terrier Mix","Brown"
NA,"Male","1",156,"1","1",1,"Friday",12,"1","Other","Black"
NA,"Female","1",104,"1","1",10,"Wednesday",19,"0","Other","Other"
NA,"Female","1",104,"1","1",2,"Friday",12,"1","Pit Bull Mix","White/Tan"
NA,"Female","1",156,"1","0",4,"Tuesday",8,"1","Other","Black/Brown"
NA,"Female","1",8,"0","1",6,"Sunday",15,"1","Domestic Shorthair Mix","Orange Tabby"
NA,"Female","1",24,"0","1",12,"Saturday",13,"1","Siamese Mix","Other"
NA,"Female","1",728,"1","1",5,"Wednesday",13,"1","Other","Black/White"
NA,"Female","1",52,"1","0",3,"Wednesday",17,"1","Other","Black"
NA,"Female","0",52,"0","1",1,"Friday",18,"1","Domestic Shorthair Mix","Calico"
NA,"Female","1",364,"1","1",4,"Tuesday",17,"1","Other","White"
NA,"Male","1",260,"0","0",11,"Wednesday",12,"1","Domestic Shorthair","Orange Tabby"
NA,"Female","1",52,"0","1",1,"Friday",19,"0","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","0",156,"1","1",7,"Wednesday",16,"1","Miniature Schnauzer Mix","White"
NA,"Female","0",1,"0","1",9,"Tuesday",13,"0","Domestic Shorthair Mix","Torbie"
NA,"Unknown","0",104,"0","1",3,"Monday",9,"0","Domestic Longhair Mix","Blue Tabby/White"
NA,"Male","1",52,"1","1",2,"Monday",16,"1","Pit Bull Mix","Black/White"
NA,"Female","1",104,"0","1",10,"Saturday",0,"1","Domestic Shorthair Mix","Tortie"
NA,"Female","1",28,"0","1",11,"Saturday",17,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","1",208,"0","0",11,"Tuesday",14,"1","Other","Tortie"
NA,"Female","1",16,"0","1",12,"Tuesday",12,"1","Domestic Shorthair Mix","Black/White"
NA,"Male","1",468,"1","0",7,"Monday",16,"1","Other","Tan/White"
NA,"Female","1",52,"1","1",12,"Friday",17,"1","Pit Bull Mix","Blue/White"
NA,"Female","1",468,"1","1",4,"Sunday",12,"1","Shih Tzu Mix","White/Tan"
NA,"Female","0",2,"0","1",10,"Wednesday",19,"0","Domestic Shorthair Mix","Blue Tabby"
NA,"Male","1",8,"0","1",5,"Sunday",12,"1","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Male","0",0.43,"0","1",2,"Thursday",11,"0","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","1",104,"1","1",10,"Tuesday",18,"1","Labrador Retriever Mix","Black"
NA,"Female","0",4,"1","0",5,"Saturday",17,"1","Other","Tricolor"
NA,"Male","0",104,"1","1",5,"Sunday",20,"1","Chihuahua Shorthair Mix","Black/Tan"
NA,"Female","0",28,"0","1",6,"Sunday",12,"0","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","0",8,"1","1",5,"Thursday",16,"1","Australian Cattle Dog Mix","Tricolor"
NA,"Male","1",52,"1","0",11,"Sunday",19,"1","Other","Black/Brown"
NA,"Female","1",52,"0","1",7,"Monday",12,"1","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Male","1",208,"1","0",8,"Friday",16,"1","Other","Red/White"
NA,"Female","1",156,"1","1",10,"Tuesday",15,"0","Pit Bull Mix","Blue/White"
NA,"Female","0",4,"1","1",2,"Thursday",17,"0","Pit Bull Mix","Tan/White"
NA,"Unknown","0",2,"0","1",5,"Sunday",14,"0","Domestic Shorthair Mix","Black"
NA,"Male","1",8,"0","1",11,"Friday",16,"1","Domestic Shorthair Mix","Orange Tabby/White"
NA,"Female","0",156,"0","1",9,"Tuesday",9,"0","Domestic Shorthair Mix","Other"
NA,"Female","0",12,"0","1",8,"Sunday",9,"0","Domestic Shorthair Mix","Other"
NA,"Female","1",52,"1","0",6,"Wednesday",18,"1","Other","Brown Brindle"
NA,"Unknown","0",2,"0","1",5,"Saturday",15,"0","Siamese Mix","Other"
NA,"Female","1",52,"1","0",3,"Saturday",16,"1","Other","Tan/White"
NA,"Male","0",104,"1","0",7,"Saturday",23,"0","Other","Black/White"
NA,"Male","0",3,"0","1",5,"Tuesday",12,"0","Domestic Shorthair Mix","Orange Tabby"
NA,"Male","1",32,"1","1",10,"Tuesday",12,"1","Pit Bull Mix","Brown Brindle/White"
NA,"Female","1",52,"1","1",11,"Sunday",14,"1","Pit Bull Mix","Black/White"
NA,"Female","1",52,"1","0",2,"Wednesday",13,"1","Other","White/Brown"
NA,"Female","1",24,"0","1",1,"Sunday",15,"1","Domestic Shorthair Mix","Tortie"
NA,"Female","0",104,"0","1",6,"Friday",9,"0","Domestic Medium Hair Mix","Black"
NA,"Female","1",52,"0","1",7,"Thursday",18,"0","Domestic Shorthair Mix","Brown Tabby/White"
NA,"Male","1",208,"1","0",12,"Thursday",15,"0","Other","Black/Brown"
NA,"Female","1",20,"1","1",10,"Wednesday",17,"1","Great Pyrenees Mix","White"
NA,"Female","0",8,"1","1",8,"Monday",17,"1","German Shepherd Mix","Black/White"
NA,"Female","1",468,"1","1",9,"Wednesday",14,"1","Labrador Retriever Mix","Black"
NA,"Female","1",104,"1","0",11,"Thursday",19,"1","Other","Red"
NA,"Male","1",624,"1","1",3,"Tuesday",18,"1","Labrador Retriever Mix","Other"
NA,"Female","1",312,"1","0",7,"Friday",15,"0","Other","Tan"
NA,"Female","1",52,"1","1",7,"Friday",17,"1","Chihuahua Shorthair Mix","Tan"
NA,"Female","0",52,"0","1",8,"Wednesday",17,"0","Domestic Shorthair Mix","Black/White"
NA,"Male","1",44,"1","1",2,"Thursday",12,"1","Other","White/Tan"
NA,"Female","0",4,"1","1",5,"Friday",15,"0","Australian Shepherd Mix","White/Tan"
NA,"Female","1",312,"0","1",2,"Saturday",17,"1","Domestic Shorthair Mix","Other"
NA,"Male","1",208,"1","1",8,"Sunday",18,"1","Pit Bull Mix","White/Black"
NA,"Female","1",20,"1","1",3,"Sunday",15,"1","Catahoula Mix","Black/White"
NA,"Male","1",8,"1","0",8,"Tuesday",18,"1","Other","Other"
NA,"Male","1",156,"1","1",12,"Sunday",18,"1","Pit Bull Mix","Brown Brindle/White"
NA,"Female","1",104,"1","1",11,"Tuesday",15,"0","Cairn Terrier Mix","Tan"
NA,"Male","0",2,"0","1",10,"Saturday",16,"0","Domestic Shorthair Mix","Orange Tabby"
NA,"Female","1",12,"0","1",1,"Thursday",18,"1","Domestic Longhair Mix","Blue Tabby"
NA,"Female","1",16,"0","1",11,"Saturday",18,"1","Domestic Shorthair Mix","Black"
NA,"Male","1",208,"1","1",4,"Friday",16,"1","German Shepherd Mix","Brown/Black"
NA,"Male","1",8,"0","1",12,"Tuesday",0,"1","Domestic Medium Hair Mix","Brown Tabby"
NA,"Male","0",52,"0","1",11,"Saturday",20,"0","Domestic Shorthair Mix","Brown Tabby"
NA,"Male","1",52,"1","1",5,"Tuesday",17,"1","Chihuahua Shorthair Mix","Black/Brown"
NA,"Male","1",416,"1","1",12,"Sunday",12,"1","Australian Shepherd Mix","Tricolor"
NA,"Female","0",52,"0","1",11,"Tuesday",18,"0","Domestic Shorthair Mix","Tortie"
NA,"Male","1",156,"1","0",8,"Monday",16,"1","Other","Brown/White"
NA,"Male","1",40,"0","1",1,"Sunday",17,"1","Domestic Shorthair Mix","Brown Tabby"
NA,"Female","1",104,"0","1",9,"Tuesday",15,"1","Domestic Medium Hair Mix","Calico"
NA,"Male","1",4,"0","1",7,"Tuesday",15,"0","Domestic Shorthair Mix","Other"
