"OutcomeType","gender","hasName","ageWeeks","isDog","isMix","month","weekday","hourOfDay","isFixed","newBreed","newColor"
"Adoption","Male","1",44,"1","1",1,"Monday",15,"1","Australian Shepherd Mix","Tan/White"
"Adoption","Male","1",156,"1","1",2,"Thursday",14,"1","Chihuahua Shorthair Mix","Tan/White"
"Transfer","Female","1",8,"0","1",11,"Friday",13,"0","Domestic Longhair Mix","Black/White"
"Adoption","Male","1",52,"1","0",4,"Sunday",15,"1","Other","Black/White"
"Euthanasia","Female","0",4,"0","1",9,"Monday",18,"0","Siamese Mix","Other"
"Euthanasia","Male","1",208,"1","1",3,"Saturday",19,"1","Chihuahua Shorthair Mix","White/Brown"
"Adoption","Male","1",416,"0","1",11,"Wednesday",14,"1","Domestic Medium Hair Mix","Orange Tabby"
"Adoption","Female","1",12,"0","1",10,"Wednesday",17,"1","Domestic Shorthair Mix","Calico"
"Adoption","Female","1",8,"1","1",11,"Sunday",14,"1","Australian Cattle Dog Mix","Brown/White"
"Adoption","Female","0",16,"0","1",8,"Friday",12,"1","Domestic Shorthair Mix","Tortie"
"Euthanasia","Male","0",104,"1","0",3,"Friday",17,"0","Other","Other"
"Return_to_owner","Male","1",312,"1","1",7,"Thursday",17,"1","Dachshund Mix","Brown"
"Transfer","Female","1",44,"1","1",8,"Sunday",13,"1","Boxer Mix","Brown Brindle/White"
"Transfer","Female","0",52,"1","1",10,"Thursday",16,"1","Labrador Retriever Mix","Tan/White"
"Transfer","Male","0",208,"1","0",11,"Saturday",16,"1","Other","Other"
"Adoption","Male","1",8,"0","1",9,"Saturday",14,"1","Domestic Medium Hair Mix","Blue/White"
"Transfer","Male","0",104,"1","1",11,"Monday",0,"1","Pit Bull Mix","Red"
"Adoption","Female","0",8,"1","1",11,"Monday",17,"1","Australian Cattle Dog Mix","Other"
"Adoption","Male","1",24,"0","1",1,"Tuesday",18,"1","Domestic Shorthair Mix","Black"
"Adoption","Male","1",416,"0","1",8,"Sunday",17,"1","Domestic Shorthair Mix","Black/White"
"Return_to_owner","Male","1",156,"0","1",2,"Thursday",17,"1","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Male","1",104,"1","1",8,"Sunday",17,"1","Chihuahua Shorthair Mix","Brown/White"
"Transfer","Male","0",8,"1","1",11,"Friday",17,"0","Australian Cattle Dog Mix","White/Brown"
"Transfer","Female","0",3,"0","1",9,"Sunday",13,"0","Domestic Shorthair Mix","Tortie"
"Adoption","Female","1",8,"0","1",6,"Friday",14,"1","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Male","1",208,"1","1",6,"Tuesday",7,"1","German Shepherd Mix","Brown"
"Transfer","Male","1",260,"0","1",12,"Monday",14,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Adoption","Female","1",104,"1","1",11,"Sunday",13,"1","Other","Chocolate/White"
"Transfer","Female","0",24,"0","1",10,"Thursday",15,"0","Domestic Medium Hair Mix","Calico"
"Transfer","Female","0",104,"1","1",5,"Friday",19,"1","Miniature Poodle Mix","Other"
"Return_to_owner","Female","1",520,"1","0",9,"Monday",10,"1","Other","Other"
"Transfer","Male","0",24,"0","1",12,"Friday",9,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Female","1",8,"0","1",4,"Tuesday",12,"0","Domestic Shorthair Mix","Calico"
"Adoption","Male","1",24,"1","1",2,"Saturday",17,"1","Other","Other"
"Return_to_owner","Male","1",416,"1","1",1,"Saturday",18,"1","Chihuahua Shorthair Mix","Tricolor"
"Adoption","Male","0",24,"1","1",11,"Thursday",12,"1","Labrador Retriever Mix","Other"
"Transfer","Male","0",12,"0","1",8,"Thursday",17,"0","Siamese Mix","Other"
"Adoption","Female","1",52,"1","0",1,"Wednesday",18,"1","Other","Black/Tan"
"Adoption","Female","1",52,"1","1",3,"Monday",17,"1","Chihuahua Shorthair Mix","Brown/Black"
"Adoption","Male","1",8,"1","1",5,"Monday",18,"1","Boxer Mix","Tricolor"
"Transfer","Unknown","0",2,"0","1",5,"Friday",18,"0","Domestic Shorthair Mix","Blue Tabby"
"Adoption","Female","0",104,"1","1",1,"Saturday",18,"1","Chihuahua Shorthair Mix","Tan"
"Adoption","Female","0",8,"0","1",9,"Monday",11,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Return_to_owner","Male","1",36,"0","1",9,"Tuesday",11,"1","Domestic Shorthair Mix","Other"
"Transfer","Female","0",208,"1","1",12,"Tuesday",14,"1","Rat Terrier Mix","Black/White"
"Adoption","Male","1",16,"1","0",11,"Wednesday",18,"1","Other","Red/White"
"Transfer","Male","0",0.43,"0","1",7,"Sunday",18,"0","Domestic Shorthair Mix","White"
"Transfer","Male","1",312,"1","0",5,"Saturday",15,"0","Other","Other"
"Adoption","Female","1",8,"1","0",1,"Saturday",17,"1","Other","Black/White"
"Transfer","Female","0",32,"0","1",4,"Thursday",15,"0","Domestic Shorthair Mix","Blue Tabby"
"Transfer","Male","1",4,"0","1",8,"Wednesday",14,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Female","0",16,"0","1",11,"Tuesday",14,"0","Domestic Shorthair Mix","Black"
"Adoption","Female","1",8,"0","1",7,"Friday",12,"0","Domestic Shorthair Mix","Torbie"
"Return_to_owner","Female","1",104,"1","1",5,"Monday",14,"0","Pit Bull Mix","Other"
"Adoption","Male","0",16,"1","0",4,"Friday",15,"1","Other","Tricolor"
"Transfer","Male","0",52,"0","1",2,"Monday",19,"0","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","0",12,"0","1",7,"Thursday",11,"1","Siamese Mix","Other"
"Transfer","Male","0",8,"0","1",7,"Tuesday",14,"0","Domestic Shorthair Mix","Black/White"
"Adoption","Female","1",16,"0","1",12,"Thursday",10,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Adoption","Male","1",260,"1","0",6,"Sunday",12,"1","Other","Brown Brindle"
"Return_to_owner","Female","1",104,"1","1",1,"Thursday",14,"1","Pit Bull Mix","Other"
"Transfer","Female","0",2,"0","1",7,"Thursday",13,"0","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","1",8,"0","1",11,"Tuesday",11,"1","Domestic Shorthair Mix","Black"
"Adoption","Female","0",40,"1","1",11,"Sunday",18,"1","Chihuahua Shorthair Mix","Tan/White"
"Transfer","Male","0",104,"1","0",6,"Tuesday",13,"1","Other","Black/White"
"Adoption","Female","1",40,"1","0",11,"Monday",17,"1","Other","White"
"Transfer","Male","0",4,"0","1",7,"Friday",16,"0","Domestic Shorthair Mix","Blue"
"Return_to_owner","Male","1",52,"1","0",6,"Sunday",16,"1","Other","Other"
"Adoption","Female","1",28,"0","1",1,"Monday",17,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Adoption","Female","1",104,"1","1",2,"Friday",14,"1","Pit Bull Mix","Brown/White"
"Transfer","Female","1",364,"1","0",1,"Friday",16,"1","Other","Black/White"
"Adoption","Male","1",8,"0","1",7,"Wednesday",18,"1","Domestic Shorthair Mix","Brown Tabby"
"Euthanasia","Male","1",624,"0","1",8,"Monday",18,"1","Domestic Shorthair Mix","Black/White"
"Transfer","Female","1",156,"1","1",9,"Tuesday",14,"0","Australian Cattle Dog Mix","Tricolor"
"Transfer","Female","1",12,"0","1",12,"Friday",11,"1","Domestic Shorthair Mix","Black/White"
"Adoption","Female","1",104,"1","0",10,"Friday",18,"1","Other","Other"
"Return_to_owner","Female","1",624,"1","1",4,"Tuesday",16,"0","Labrador Retriever Mix","Other"
"Adoption","Female","1",52,"1","1",3,"Monday",12,"1","Other","Black"
"Transfer","Male","0",156,"1","1",8,"Friday",16,"1","Labrador Retriever Mix","Other"
"Adoption","Female","1",4,"0","1",5,"Sunday",17,"1","Domestic Shorthair Mix","Calico"
"Transfer","Unknown","0",0.86,"1","1",3,"Friday",9,"0","Labrador Retriever Mix","White"
"Return_to_owner","Female","1",36,"1","1",11,"Friday",17,"1","Rat Terrier Mix","Tricolor"
"Adoption","Female","1",8,"0","1",11,"Sunday",18,"1","Domestic Longhair Mix","Black/White"
"Euthanasia","Male","1",104,"1","0",6,"Wednesday",17,"1","Other","Tan/White"
"Return_to_owner","Male","1",364,"1","1",12,"Monday",17,"1","American Bulldog Mix","White"
"Transfer","Male","1",16,"1","1",3,"Monday",16,"1","Labrador Retriever Mix","Blue"
"Adoption","Male","1",520,"0","1",5,"Tuesday",15,"1","Domestic Shorthair Mix","Orange Tabby"
"Return_to_owner","Female","1",260,"1","1",2,"Thursday",16,"1","Chihuahua Shorthair Mix","Tan"
"Adoption","Female","1",104,"1","0",3,"Sunday",16,"1","Other","Chocolate/White"
"Adoption","Male","1",260,"1","1",9,"Saturday",15,"1","Chihuahua Shorthair Mix","Tan/White"
"Adoption","Male","1",20,"0","1",10,"Wednesday",17,"1","Siamese Mix","Other"
"Adoption","Male","0",52,"0","1",4,"Wednesday",18,"1","Domestic Shorthair Mix","Black/White"
"Transfer","Male","1",52,"1","0",11,"Friday",12,"0","Other","Other"
"Transfer","Male","1",16,"0","1",12,"Thursday",13,"1","Domestic Medium Hair Mix","Black"
"Transfer","Female","1",104,"1","0",2,"Thursday",17,"1","Other","White/Tan"
"Euthanasia","Male","1",156,"1","1",4,"Thursday",17,"0","Rottweiler Mix","Black/Tan"
"Transfer","Male","0",4,"0","0",4,"Friday",17,"0","Domestic Shorthair","Blue"
"Transfer","Unknown","0",3,"0","1",5,"Tuesday",18,"0","Domestic Shorthair Mix","Black/White"
"Transfer","Female","0",3,"0","1",6,"Wednesday",12,"0","Domestic Shorthair Mix","Tortie"
"Transfer","Female","1",104,"1","0",7,"Saturday",13,"1","Other","Black"
"Adoption","Male","1",52,"1","1",11,"Sunday",19,"1","Boxer Mix","Brown/White"
"Transfer","Male","0",2,"0","1",8,"Sunday",17,"0","Domestic Shorthair Mix","Blue Tabby"
"Adoption","Male","0",104,"1","1",10,"Friday",14,"1","Jack Russell Terrier Mix","White/Tan"
"Return_to_owner","Male","1",36,"1","0",10,"Monday",12,"0","Other","Red/White"
"Adoption","Male","1",156,"1","0",1,"Sunday",15,"1","Other","Brown"
"Euthanasia","Female","1",4,"0","1",6,"Friday",9,"0","Domestic Shorthair Mix","Tortie"
"Adoption","Male","1",104,"1","0",2,"Sunday",14,"1","Other","Tricolor"
"Transfer","Male","0",104,"0","1",1,"Tuesday",19,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","0",16,"1","1",7,"Friday",18,"1","Other","Other"
"Return_to_owner","Male","1",156,"1","0",10,"Friday",17,"0","Other","Brown Brindle"
"Transfer","Male","1",52,"1","1",12,"Friday",17,"1","Pit Bull Mix","Brown/White"
"Transfer","Male","1",4,"0","1",9,"Thursday",18,"0","Domestic Medium Hair Mix","Brown Tabby/White"
"Adoption","Female","1",52,"1","1",5,"Saturday",13,"1","Chihuahua Shorthair Mix","White/Brown"
"Transfer","Male","0",8,"1","1",1,"Thursday",12,"1","Labrador Retriever Mix","Black/Tan"
"Return_to_owner","Female","1",468,"1","0",5,"Monday",18,"1","Other","Brown"
"Adoption","Male","1",104,"1","1",5,"Sunday",18,"1","Pit Bull Mix","Brown"
"Adoption","Female","1",24,"1","1",11,"Saturday",11,"1","Other","Other"
"Adoption","Male","0",12,"1","0",3,"Tuesday",13,"1","Other","Tricolor"
"Adoption","Male","1",4,"1","0",7,"Monday",16,"1","Other","Chocolate/White"
"Transfer","Female","1",52,"1","1",11,"Tuesday",0,"0","Yorkshire Terrier Mix","Black/Tan"
"Adoption","Female","1",104,"1","1",5,"Friday",14,"1","Pit Bull Mix","Blue/White"
"Return_to_owner","Female","1",156,"1","1",3,"Saturday",16,"1","Labrador Retriever Mix","Black/White"
"Adoption","Male","1",8,"0","1",10,"Saturday",14,"0","Siamese Mix","Other"
"Return_to_owner","Female","1",104,"1","1",3,"Sunday",17,"1","Other","Blue/White"
"Return_to_owner","Male","1",104,"1","0",10,"Thursday",12,"1","Other","Brown Brindle/White"
"Adoption","Male","0",8,"1","1",8,"Monday",17,"1","Other","Brown/Black"
"Euthanasia","Female","1",624,"0","1",7,"Monday",18,"1","Domestic Longhair Mix","Tortie"
"Transfer","Male","0",104,"0","1",1,"Thursday",13,"1","Domestic Shorthair Mix","Blue"
"Euthanasia","Female","1",32,"1","1",1,"Tuesday",14,"0","Labrador Retriever Mix","Black"
"Euthanasia","Female","1",520,"0","1",1,"Tuesday",9,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Adoption","Male","1",8,"0","1",7,"Monday",15,"1","Domestic Medium Hair Mix","Orange Tabby"
"Adoption","Male","1",12,"1","1",6,"Saturday",17,"1","Chihuahua Shorthair Mix","Other"
"Return_to_owner","Male","1",52,"1","0",12,"Wednesday",14,"1","Other","Blue/White"
"Transfer","Female","0",104,"0","1",6,"Wednesday",9,"0","Domestic Shorthair Mix","Tortie"
"Adoption","Male","1",8,"0","1",11,"Sunday",19,"1","Domestic Shorthair Mix","Blue Tabby"
"Adoption","Female","1",12,"0","1",9,"Saturday",18,"1","Siamese Mix","Other"
"Adoption","Female","0",364,"1","1",3,"Wednesday",17,"1","Miniature Poodle Mix","White"
"Adoption","Female","1",104,"1","1",3,"Saturday",15,"1","Dachshund Mix","Brown"
"Return_to_owner","Female","1",16,"1","1",10,"Wednesday",18,"0","Boxer Mix","Brown Brindle/White"
"Adoption","Female","1",8,"0","1",12,"Tuesday",17,"1","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Male","1",12,"0","1",9,"Saturday",12,"1","Domestic Shorthair Mix","Other"
"Transfer","Female","1",104,"0","1",12,"Friday",12,"1","Other","Other"
"Adoption","Female","1",24,"0","1",12,"Sunday",19,"1","Domestic Shorthair Mix","Black/White"
"Transfer","Female","0",0.57,"0","1",4,"Wednesday",15,"0","Domestic Shorthair Mix","Torbie"
"Adoption","Female","0",12,"0","1",7,"Saturday",17,"1","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","1",20,"0","1",11,"Tuesday",17,"1","Siamese Mix","Other"
"Transfer","Male","1",8,"0","1",10,"Thursday",13,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Transfer","Female","1",4,"0","1",9,"Wednesday",15,"0","Domestic Shorthair Mix","Brown Tabby/White"
"Euthanasia","Female","1",52,"1","1",11,"Sunday",18,"1","Pit Bull Mix","Black/White"
"Transfer","Male","0",4,"1","1",10,"Tuesday",11,"0","Australian Cattle Dog Mix","Brown/Black"
"Return_to_owner","Female","0",156,"1","1",11,"Sunday",18,"1","Chihuahua Shorthair Mix","Black/Tan"
"Adoption","Male","1",156,"1","0",6,"Tuesday",11,"1","Other","Black"
"Return_to_owner","Male","1",312,"1","0",8,"Tuesday",16,"0","Other","Tricolor"
"Adoption","Male","1",32,"1","1",7,"Sunday",14,"0","Pit Bull Mix","Other"
"Adoption","Male","0",16,"0","1",9,"Wednesday",14,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Return_to_owner","Male","1",156,"1","1",3,"Tuesday",12,"1","Other","Other"
"Return_to_owner","Male","0",4,"1","1",12,"Friday",11,"0","Chihuahua Shorthair Mix","Tricolor"
"Return_to_owner","Female","1",8,"0","1",1,"Sunday",17,"1","Domestic Shorthair Mix","Torbie"
"Transfer","Male","0",8,"1","1",10,"Wednesday",8,"0","Australian Cattle Dog Mix","Other"
"Euthanasia","Male","1",52,"1","0",9,"Tuesday",18,"0","Other","Black"
"Return_to_owner","Male","1",260,"1","1",11,"Tuesday",16,"1","Other","Black"
"Return_to_owner","Female","1",364,"1","0",12,"Saturday",12,"1","Other","Tricolor"
"Adoption","Female","0",8,"0","1",6,"Monday",17,"1","Domestic Longhair Mix","Blue"
"Return_to_owner","Male","1",156,"1","1",11,"Wednesday",18,"1","Pit Bull Mix","Black/White"
"Adoption","Female","0",4,"0","1",10,"Saturday",17,"0","Domestic Shorthair Mix","Torbie"
"Adoption","Male","1",312,"1","1",10,"Monday",17,"1","Miniature Poodle Mix","Other"
"Transfer","Female","1",8,"1","1",4,"Friday",16,"0","Labrador Retriever Mix","Chocolate/White"
"Euthanasia","Male","1",104,"1","1",7,"Saturday",8,"1","Pit Bull Mix","White/Brown"
"Transfer","Unknown","0",2,"0","1",10,"Saturday",17,"0","Domestic Shorthair Mix","Orange Tabby/White"
"Transfer","Female","0",52,"0","1",1,"Friday",9,"0","Domestic Shorthair Mix","Black/White"
"Return_to_owner","Female","1",104,"1","1",2,"Sunday",12,"1","Other","Black/Tan"
"Adoption","Male","1",8,"0","1",7,"Sunday",19,"1","Domestic Shorthair Mix","Black"
"Adoption","Male","1",8,"0","1",10,"Monday",20,"1","Domestic Shorthair Mix","Orange Tabby"
"Euthanasia","Male","0",416,"0","1",12,"Tuesday",18,"1","Siamese Mix","Other"
"Transfer","Unknown","0",1,"1","1",12,"Thursday",16,"0","Labrador Retriever Mix","White"
"Return_to_owner","Male","1",624,"1","1",7,"Wednesday",13,"1","Chihuahua Shorthair Mix","White"
"Return_to_owner","Female","1",52,"1","1",3,"Wednesday",13,"1","Pit Bull Mix","Chocolate/White"
"Return_to_owner","Female","1",572,"1","0",6,"Saturday",16,"1","Other","Other"
"Transfer","Female","0",2,"0","1",9,"Monday",16,"0","Domestic Shorthair Mix","Blue Tabby/White"
"Return_to_owner","Male","1",104,"1","1",4,"Thursday",11,"1","Border Collie Mix","Black/White"
"Transfer","Male","1",104,"1","1",1,"Tuesday",16,"1","German Shepherd Mix","Black/Tan"
"Adoption","Male","1",104,"1","1",11,"Thursday",14,"1","Chihuahua Shorthair Mix","Black"
"Return_to_owner","Male","1",156,"1","1",6,"Tuesday",11,"1","Chihuahua Shorthair Mix","Brown"
"Transfer","Unknown","0",0.71,"0","1",6,"Tuesday",12,"0","Domestic Shorthair Mix","Black"
"Euthanasia","Male","0",3,"0","1",5,"Sunday",19,"0","Domestic Shorthair Mix","Other"
"Adoption","Female","0",40,"1","1",3,"Friday",17,"1","Jack Russell Terrier Mix","Tricolor"
"Return_to_owner","Female","1",364,"0","1",1,"Monday",14,"1","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Male","1",364,"1","1",7,"Friday",17,"1","Pit Bull Mix","Red/White"
"Return_to_owner","Male","1",156,"1","0",12,"Saturday",15,"0","Other","Black/White"
"Return_to_owner","Female","1",104,"1","0",11,"Monday",15,"1","Other","Black"
"Return_to_owner","Male","0",104,"0","1",12,"Tuesday",19,"1","Domestic Medium Hair Mix","Blue Tabby"
"Return_to_owner","Female","1",52,"1","1",12,"Sunday",14,"1","Labrador Retriever Mix","Red"
"Adoption","Female","1",20,"0","1",12,"Sunday",16,"1","Domestic Shorthair Mix","Calico"
"Transfer","Unknown","0",32,"0","1",10,"Monday",9,"0","Domestic Shorthair Mix","Black"
"Adoption","Male","1",12,"0","1",12,"Thursday",14,"0","Domestic Longhair Mix","Brown Tabby"
"Adoption","Male","1",52,"1","1",3,"Friday",14,"1","Chihuahua Shorthair Mix","Tan"
"Adoption","Female","1",16,"0","1",11,"Saturday",17,"1","Domestic Medium Hair Mix","Other"
"Transfer","Male","0",52,"0","1",2,"Wednesday",15,"0","Domestic Shorthair Mix","Other"
"Transfer","Male","1",52,"1","1",11,"Friday",16,"1","Pit Bull Mix","Tan/White"
"Adoption","Male","1",8,"0","1",8,"Friday",15,"1","Domestic Shorthair Mix","Black"
"Adoption","Female","1",32,"1","1",12,"Sunday",19,"1","Labrador Retriever Mix","Black"
"Transfer","Female","0",52,"0","1",8,"Friday",9,"0","Domestic Shorthair Mix","Calico"
"Return_to_owner","Male","1",260,"1","1",11,"Thursday",18,"1","Chihuahua Longhair Mix","Other"
"Transfer","Female","0",4,"1","1",9,"Friday",17,"0","Chihuahua Shorthair Mix","White"
"Return_to_owner","Female","1",156,"1","1",6,"Monday",16,"1","Labrador Retriever Mix","Other"
"Adoption","Female","1",156,"1","1",11,"Thursday",14,"1","Pit Bull Mix","Black/White"
"Adoption","Female","1",8,"1","1",1,"Monday",17,"1","Border Collie Mix","Tricolor"
"Transfer","Male","1",12,"1","1",6,"Wednesday",15,"0","Pit Bull Mix","White/Brown"
"Return_to_owner","Female","1",520,"1","1",4,"Thursday",15,"0","Yorkshire Terrier Mix","Other"
"Return_to_owner","Male","1",260,"1","1",1,"Tuesday",17,"1","American Bulldog Mix","Tan"
"Transfer","Male","0",4,"0","1",11,"Wednesday",11,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","1",364,"1","0",3,"Sunday",15,"1","Other","Brown/White"
"Return_to_owner","Female","1",52,"1","0",1,"Thursday",14,"1","Other","Other"
"Adoption","Male","1",12,"0","1",8,"Sunday",18,"0","Domestic Shorthair Mix","Orange Tabby"
"Return_to_owner","Male","1",208,"0","1",3,"Wednesday",14,"1","Domestic Shorthair Mix","Black/White"
"Return_to_owner","Female","1",156,"1","1",2,"Thursday",15,"0","Jack Russell Terrier Mix","White/Brown"
"Adoption","Male","1",4,"1","1",3,"Saturday",17,"1","Chihuahua Shorthair Mix","Brown/Black"
"Transfer","Female","0",2,"0","1",4,"Monday",13,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Unknown","0",2,"0","1",9,"Saturday",14,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Unknown","0",0.86,"0","1",7,"Tuesday",12,"0","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Female","1",52,"1","1",3,"Sunday",11,"1","German Shepherd Mix","Other"
"Transfer","Female","0",4,"0","1",10,"Monday",11,"0","Domestic Shorthair Mix","Calico"
"Return_to_owner","Female","1",416,"0","1",10,"Wednesday",13,"1","Other","Blue"
"Transfer","Female","1",4,"0","1",4,"Tuesday",16,"0","Domestic Shorthair Mix","Other"
"Return_to_owner","Male","1",520,"1","0",2,"Tuesday",11,"1","Other","Black/Tan"
"Return_to_owner","Male","1",16,"0","1",11,"Tuesday",18,"1","Other","Other"
"Return_to_owner","Male","1",156,"1","1",6,"Tuesday",17,"1","Other","Tricolor"
"Transfer","Male","1",104,"1","0",2,"Wednesday",17,"0","Other","Black"
"Return_to_owner","Female","1",416,"1","1",1,"Monday",15,"1","Australian Cattle Dog Mix","Other"
"Adoption","Female","1",156,"1","0",3,"Wednesday",18,"1","Other","Other"
"Adoption","Male","1",36,"1","0",4,"Monday",18,"1","Other","Other"
"Adoption","Male","1",12,"0","1",10,"Wednesday",14,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Euthanasia","Unknown","0",468,"1","0",4,"Wednesday",16,"0","Other","Other"
